6228;f4af1c85-3206-11e5-ba12-00155d18b10d;"Автомат эл/пневматич  MK18 MOD1  9' Rail (Arrow Dynamic)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_mk18_mod1_9_rail_arrow_dynamic/;0
6257;a78eb8ef-3043-11e5-ba12-00155d18b10d;"Автомат эл/пневм CM058A PP-19 Бизон металич. (CYMA) ";CM058A;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_cm058a_pp_19_bizon_metalich_cyma_/;14490
6291;f4af1c88-3206-11e5-ba12-00155d18b10d;"Пистолет газовый TM-GBB-DSWR Desert Warrior 4.3 (Tokio Marui)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/pistolet_gazovyy_tm_gbb_dswr_desert_warrior_4_3_tokio_marui/;0
6292;f4af1c8b-3206-11e5-ba12-00155d18b10d;"Автомат эл/пневматич 0838 G36K (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_0838_g36k_jin_gong/;0
6293;f4af1c8d-3206-11e5-ba12-00155d18b10d;"Автомат эл/пневматич JG-608-4 (0938) G36E c сошками  (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_jg_608_4_0938_g36e_c_soshkami_jin_gong/;11200
6294;f4af1c8f-3206-11e5-ba12-00155d18b10d;"Автомат эл/пневматич 203281 KSK-1 L W Bp(GSG)";203281;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_203281_ksk_1_l_w_bp_gsg/;0
6295;f4af1c91-3206-11e5-ba12-00155d18b10d;"Автомат эл/пневматич 1238 G36K SD (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_1238_g36k_sd_jin_gong/;0
6296;f4af1c93-3206-11e5-ba12-00155d18b10d;"Автомат эл/пневматич JG-608-8 (1338) G36K SD с прикладом M4 (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_jg_608_8_1338_g36k_sd_s_prikladom_m4_jin_gong/;13200
6297;f4af1c95-3206-11e5-ba12-00155d18b10d;"Автомат эл/пневматич 1538 G36KV (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_1538_g36kv_jin_gong/;0
6298;f4af1c97-3206-11e5-ba12-00155d18b10d;"Винтовка эл/пневматич 1638 SL-9 (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/vintovka_el_pnevmatich_1638_sl_9_jin_gong/;0
6299;f4af1c99-3206-11e5-ba12-00155d18b10d;"Автомат эл/пневматич 1738 G36KVE (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_1738_g36kve_jin_gong/;0
6300;f4af1c9b-3206-11e5-ba12-00155d18b10d;"Автомат эл/пневматич JG0447A AUG A3 CQB RAS (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_jg0447a_aug_a3_cqb_ras_jin_gong/;13100
